variant,kind,aibl_n,aibl_acc,aibl_bacc,aibl_auc,aibl_ad_vs_cn_auc,aibl_recall_CN,aibl_recall_MCI,aibl_recall_AD,aibl_ad_to_cn_errors,ixi_cn_retention,ixi_false_impairment,oasis_bacc_stress,aibl_ece,aibl_brier,aibl_nll,notes,source,temperature
random_0369,risk_candidate,216,0.7870370370370371,0.5308641975308642,0.9526541882892173,0.9992784992784993,1.0,0.0,0.5925925925925926,11,1.0,0.0,0.3333333333333333,0.11594986631460902,0.2811330739836635,0.500387927639274,Random candidate from RC-SPE pooling family.,random_pool,1.3001038541261118
random_0370,risk_candidate,216,0.8796296296296297,0.7705307038640372,0.9524117959172779,0.9978354978354979,0.974025974025974,0.4857142857142857,0.8518518518518519,0,1.0,0.0,0.3333333333333333,0.08663178442872269,0.17241443799522216,0.3434807688051422,Random candidate from RC-SPE pooling family.,random_pool,0.8628971636964864
random_0371,risk_candidate,216,0.8333333333333334,0.6233926567259901,0.9515467130210876,0.9978354978354979,0.9675324675324676,0.8285714285714286,0.07407407407407407,4,1.0,0.0,0.3333333333333333,0.13993990801593925,0.23473631503302603,0.45973518707210015,Random candidate from RC-SPE pooling family.,random_pool,0.9689644752087869
random_0372,risk_candidate,216,0.8981481481481481,0.8137726471059805,0.954330346712044,0.9978354978354979,0.9545454545454546,0.8571428571428571,0.6296296296296297,0,0.9380378657487092,0.061962134251290824,0.36684200272744977,0.13601035540731482,0.19397105528455375,0.3897151443418205,Random candidate from RC-SPE pooling family.,random_pool,0.6784426414965306
random_0373,risk_candidate,216,0.7222222222222222,0.3931056597723264,0.870264138067021,0.9656084656084656,0.974025974025974,0.05714285714285714,0.14814814814814814,18,1.0,0.0,0.3440483148256381,0.18418605233859206,0.3813909606689531,0.685686077381392,Random candidate from RC-SPE pooling family.,random_pool,1.47548433964138
random_0374,risk_candidate,216,0.8287037037037037,0.6471220137886805,0.9410578423273944,0.9908609908609909,0.9805194805194806,0.2571428571428571,0.7037037037037037,5,1.0,0.0,0.3220338983050847,0.2024552536849141,0.2894226194261232,0.5520980752547879,Random candidate from RC-SPE pooling family.,random_pool,1.781882170643571
random_0375,risk_candidate,216,0.8009259259259259,0.563973063973064,0.9526073823644072,0.9973544973544973,0.9935064935064936,0.14285714285714285,0.5555555555555556,10,1.0,0.0,0.3220338983050847,0.2291767035526177,0.29859630041142776,0.5677357881607507,Random candidate from RC-SPE pooling family.,random_pool,1.9037316349811864
random_0376,risk_candidate,216,0.8564814814814815,0.6794773128106462,0.9535770935093474,0.9973544973544973,0.9675324675324676,0.8857142857142857,0.18518518518518517,0,0.9982788296041308,0.0017211703958691649,0.3855445158776544,0.11928750317507034,0.23267978145317347,0.45468978974517177,Random candidate from RC-SPE pooling family.,random_pool,0.9440062274783252
random_0377,risk_candidate,216,0.8194444444444444,0.6320025653358986,0.9517771989930955,0.9961519961519961,0.987012987012987,0.05714285714285714,0.8518518518518519,3,1.0,0.0,0.3276836158192091,0.0890072239187459,0.2461675106679911,0.42954445247748585,Random candidate from RC-SPE pooling family.,random_pool,0.5946529366547565
random_0378,risk_candidate,216,0.7175925925925926,0.345679012345679,0.9545384086749044,0.9975949975949976,1.0,0.0,0.037037037037037035,26,1.0,0.0,0.3333333333333333,0.1941152810356547,0.31198823761929473,0.5200679165288022,Random candidate from RC-SPE pooling family.,random_pool,1.5694490952920932
random_0379,risk_candidate,216,0.7268518518518519,0.4026294692961359,0.9241232794397763,0.9778739778739779,0.974025974025974,0.08571428571428572,0.14814814814814814,20,1.0,0.0,0.3682057276446522,0.18092280447991008,0.34277032542932034,0.5968925522749314,Random candidate from RC-SPE pooling family.,random_pool,1.086691598395307
random_0380,risk_candidate,216,0.16203703703703703,0.3333333333333333,0.9432768815016209,1.0,0.0,1.0,0.0,0,0.0,1.0,0.3333333333333333,0.5060336842981603,0.754019981499746,1.0348996928392096,Random candidate from RC-SPE pooling family.,random_pool,1.4055824055238395
random_0381,risk_candidate,216,0.8703703703703703,0.7384800384800384,0.9506073276255744,0.9947089947089947,0.9805194805194806,0.45714285714285713,0.7777777777777778,2,1.0,0.0,0.3452172218975258,0.06622377883029933,0.19917404296315547,0.37005548343028816,Random candidate from RC-SPE pooling family.,random_pool,0.747909086715268
random_0382,risk_candidate,216,0.8981481481481481,0.7934102934102935,0.9540135388642841,0.9990379990379991,0.9675324675324676,0.8571428571428571,0.5555555555555556,0,0.9982788296041308,0.0017211703958691649,0.3450224040522112,0.060590339246172666,0.1535836479920426,0.3146305244838785,Random candidate from RC-SPE pooling family.,random_pool,0.5664875469603213
random_0383,risk_candidate,216,0.8888888888888888,0.7726471059804393,0.9540852571915893,0.9990379990379991,0.974025974025974,0.7142857142857143,0.6296296296296297,1,1.0,0.0,0.3333333333333333,0.0859148216950144,0.1740045190096178,0.3446330836201292,Random candidate from RC-SPE pooling family.,random_pool,0.8279998676994752
random_0384,risk_candidate,216,0.49537037037037035,0.5587301587301586,0.9435240110548312,1.0,0.42857142857142855,0.9142857142857143,0.3333333333333333,0,0.0,1.0,0.3333333333333333,0.06476063032048227,0.5066095382452553,0.8005437299693869,Random candidate from RC-SPE pooling family.,random_pool,1.9661978912920943
random_0385,risk_candidate,216,0.7361111111111112,0.3922398589065255,0.9310319178353968,0.9858104858104858,1.0,0.02857142857142857,0.14814814814814814,20,1.0,0.0,0.3333333333333333,0.20128396244345226,0.4217157964311098,0.7427022352897829,Random candidate from RC-SPE pooling family.,random_pool,0.7065802873293585
random_0386,risk_candidate,216,0.7407407407407407,0.4045855379188712,0.9303022064477187,0.9855699855699855,1.0,0.02857142857142857,0.18518518518518517,20,1.0,0.0,0.3333333333333333,0.2071000162421533,0.41514655102231035,0.7475391180527903,Random candidate from RC-SPE pooling family.,random_pool,0.5991479561201171
random_0387,risk_candidate,216,0.8703703703703703,0.7237614237614238,0.9535304818406134,0.9992784992784993,0.9935064935064936,0.4,0.7777777777777778,4,1.0,0.0,0.3333333333333333,0.05551006563016046,0.18334248337902034,0.33146714693924056,Random candidate from RC-SPE pooling family.,random_pool,0.6649206456638226
random_0388,risk_candidate,216,0.7361111111111112,0.41431778098444766,0.9324964316968559,0.9824434824434825,0.9805194805194806,0.11428571428571428,0.14814814814814814,19,1.0,0.0,0.3163841807909605,0.16008085744091524,0.3102910182094822,0.5317138356792747,Random candidate from RC-SPE pooling family.,random_pool,0.7620327491297888
random_0389,risk_candidate,216,0.8425925925925926,0.6457591790925125,0.9503033070769286,0.9956709956709957,0.987012987012987,0.5428571428571428,0.4074074074074074,7,1.0,0.0,0.3448275862068966,0.051609293019388866,0.21196471035044104,0.3905715584048817,Random candidate from RC-SPE pooling family.,random_pool,0.6301750807675495
random_0390,risk_candidate,216,0.7916666666666666,0.54320987654321,0.951894929023079,0.9971139971139971,1.0,0.0,0.6296296296296297,10,1.0,0.0,0.3333333333333333,0.14822312380300048,0.29965402025262977,0.5709006326614607,Random candidate from RC-SPE pooling family.,random_pool,2.0721462169043243
random_0391,risk_candidate,216,0.9027777777777778,0.8391213724547057,0.9365214686052722,0.9980759980759981,0.948051948051948,0.8285714285714286,0.7407407407407407,0,0.6523235800344234,0.34767641996557663,0.3444379505162673,0.3661447549344066,0.38472471517774065,0.6802254621903411,Random candidate from RC-SPE pooling family.,random_pool,1.673449843856553
random_0392,risk_candidate,216,0.7962962962962963,0.5555555555555555,0.9531111429265628,0.9978354978354979,1.0,0.0,0.6666666666666666,9,1.0,0.0,0.3333333333333333,0.09330089791889695,0.28822815157248577,0.49430816140220585,Random candidate from RC-SPE pooling family.,random_pool,0.8747668902366155
random_0393,risk_candidate,216,0.8333333333333334,0.6532146865480198,0.9539863232228978,0.9987974987974988,0.9935064935064936,0.11428571428571428,0.8518518518518519,3,1.0,0.0,0.3333333333333333,0.07159255933813236,0.2095786373155963,0.37129407974954537,Random candidate from RC-SPE pooling family.,random_pool,0.6491847842483781
random_0394,risk_candidate,216,0.8842592592592593,0.8406445406445407,0.9373757556578558,0.9987974987974988,0.9155844155844156,0.8285714285714286,0.7777777777777778,0,1.0,0.0,0.3970387687512176,0.3648767002406317,0.4119252411954743,0.715487222795202,Random candidate from RC-SPE pooling family.,random_pool,1.6906435442679906
random_0395,risk_candidate,216,0.8379629629629629,0.6785634118967452,0.9421652295955637,0.9983164983164983,0.987012987012987,0.08571428571428572,0.9629629629629629,1,1.0,0.0,0.3405238828967643,0.2263660574591494,0.30085911894936596,0.588288768375747,Random candidate from RC-SPE pooling family.,random_pool,1.7853221106069472
random_0396,risk_candidate,216,0.16203703703703703,0.3333333333333333,0.939098112260727,1.0,0.0,1.0,0.0,0,0.0,1.0,0.3333333333333333,0.5974280548033737,0.9907071015665648,1.3551032111008523,Random candidate from RC-SPE pooling family.,random_pool,1.7584741273928977
random_0397,risk_candidate,216,0.7592592592592593,0.47715247715247716,0.938332995308711,0.9862914862914863,0.987012987012987,0.0,0.4444444444444444,14,1.0,0.0,0.3276836158192091,0.14218550810987673,0.3122721091993826,0.5441215677555812,Random candidate from RC-SPE pooling family.,random_pool,1.1499855066443696
random_0398,risk_candidate,216,0.7175925925925926,0.3762225428892096,0.9247997390510664,0.9747474747474747,0.9805194805194806,0.0,0.14814814814814814,20,1.0,0.0,0.3050847457627119,0.2028908295154889,0.37585731655359056,0.6259909534360388,Random candidate from RC-SPE pooling family.,random_pool,1.0467203414691688
random_0399,risk_candidate,216,0.7129629629629629,0.3333333333333333,0.9527601076979392,0.9992784992784993,1.0,0.0,0.0,27,1.0,0.0,0.3333333333333333,0.2103271459229833,0.322597349160994,0.5202707001504553,Random candidate from RC-SPE pooling family.,random_pool,1.4288382427619621
random_0400,risk_candidate,216,0.9120370370370371,0.8519159852493186,0.9402613086486914,0.9995189995189995,0.961038961038961,0.7428571428571429,0.8518518518518519,0,1.0,0.0,0.3391778686927723,0.1464798586845976,0.17940576302726138,0.3721233198280988,Random candidate from RC-SPE pooling family.,random_pool,0.7950252798837926
random_0401,risk_candidate,216,0.7361111111111112,0.4024210357543691,0.947922102813949,0.9932659932659933,0.9935064935064936,0.02857142857142857,0.18518518518518517,21,1.0,0.0,0.3333333333333333,0.14837302439712577,0.30668325624290155,0.5106791636907562,Random candidate from RC-SPE pooling family.,random_pool,0.682603748541191
random_0402,risk_candidate,216,0.8796296296296297,0.7484527817861152,0.9482219866765437,0.9997594997594997,0.9935064935064936,0.4,0.8518518518518519,0,1.0,0.0,0.3333333333333333,0.08262927025657364,0.171874980898988,0.3424585287793902,Random candidate from RC-SPE pooling family.,random_pool,0.8656116031112433
random_0403,risk_candidate,216,0.8657407407407407,0.8025493025493026,0.9254908218427847,0.9980759980759981,0.9155844155844156,0.7142857142857143,0.7777777777777778,0,0.0,1.0,0.3333333333333333,0.29979049855382295,0.3922199850423206,0.6758100742096337,Random candidate from RC-SPE pooling family.,random_pool,1.1673726999208254
random_0404,risk_candidate,216,0.8981481481481481,0.8426006092672759,0.9319065040923119,0.9978354978354979,0.9415584415584416,0.7714285714285715,0.8148148148148148,0,0.15834767641996558,0.8416523235800344,0.3389830508474576,0.3404730254952407,0.3778374880519366,0.6704491029181495,Random candidate from RC-SPE pooling family.,random_pool,1.2473972797734956
random_0405,risk_candidate,216,0.7407407407407407,0.4045855379188712,0.9508475774657063,0.9980759980759981,1.0,0.02857142857142857,0.18518518518518517,21,1.0,0.0,0.3333333333333333,0.1499881814767625,0.30739637524160085,0.49935558120508616,Random candidate from RC-SPE pooling family.,random_pool,0.7785478410664342
random_0406,risk_candidate,216,0.8287037037037037,0.6303030303030303,0.9556381810096406,0.9990379990379991,0.948051948051948,0.9428571428571428,0.0,0,0.0017211703958691911,0.9982788296041308,0.3446327683615819,0.26963315651355163,0.37283801680723877,0.6339823880583717,Random candidate from RC-SPE pooling family.,random_pool,1.44115059601265
random_0407,risk_candidate,216,0.37037037037037035,0.43637966971300307,0.9492079496626342,0.9995189995189995,0.2922077922077922,0.9428571428571428,0.07407407407407407,0,0.0,1.0,0.3333333333333333,0.21330677027126155,0.5409246833345353,0.7988047017685447,Random candidate from RC-SPE pooling family.,random_pool,1.2043386973179595
random_0408,risk_candidate,216,0.7546296296296297,0.47670354337021,0.9329592480417249,0.9807599807599807,0.974025974025974,0.08571428571428572,0.37037037037037035,14,1.0,0.0,0.3280732515098383,0.21395367057522896,0.3007089977143379,0.555732280456141,Random candidate from RC-SPE pooling family.,random_pool,1.3703442065895124
random_0409,risk_candidate,216,0.7083333333333334,0.33116883116883117,0.9530755213575116,0.9963924963924964,0.9935064935064936,0.0,0.0,27,1.0,0.0,0.3333333333333333,0.24309841088253623,0.30798499592309597,0.5416506602383541,Random candidate from RC-SPE pooling family.,random_pool,1.8978354892030362
random_0410,risk_candidate,216,0.875,0.7943722943722943,0.9298003670681018,0.9997594997594997,0.9545454545454546,0.42857142857142855,1.0,0,1.0,0.0,0.3405238828967643,0.3422088193635212,0.38968560440355804,0.7063831383746676,Random candidate from RC-SPE pooling family.,random_pool,1.865492291900497
random_0411,risk_candidate,216,0.8333333333333334,0.6329645662978997,0.9489345620959888,0.9959114959114959,0.974025974025974,0.6285714285714286,0.2962962962962963,3,1.0,0.0,0.3278784336645237,0.2700174530655927,0.3598038903587043,0.6478687446519521,Random candidate from RC-SPE pooling family.,random_pool,2.2340559823062205
random_0412,risk_candidate,216,0.7731481481481481,0.49836459836459834,0.9526071663596939,0.9987974987974988,0.9935064935064936,0.05714285714285714,0.4444444444444444,14,1.0,0.0,0.3333333333333333,0.09633156402347856,0.24545725383429387,0.41605458059712475,Random candidate from RC-SPE pooling family.,random_pool,0.6782588807748126
random_0413,risk_candidate,216,0.7916666666666666,0.5449254449254449,0.9535445793496008,0.9983164983164983,0.9935064935064936,0.08571428571428572,0.5555555555555556,11,1.0,0.0,0.3333333333333333,0.12530294108608317,0.2342746400930311,0.41626313969739165,Random candidate from RC-SPE pooling family.,random_pool,1.1120764394329918
random_0414,risk_candidate,216,0.7962962962962963,0.5409491742825075,0.9411089673939763,0.987974987974988,0.9805194805194806,0.45714285714285713,0.18518518518518517,16,1.0,0.0,0.35651665692577444,0.08396992325060414,0.2679021005717904,0.4770259868370173,Random candidate from RC-SPE pooling family.,random_pool,0.7163182181437231
random_0415,risk_candidate,216,0.8148148148148148,0.6094757094757095,0.9529123795909057,0.9963924963924964,0.9935064935064936,0.05714285714285714,0.7777777777777778,5,1.0,0.0,0.3276836158192091,0.06690131710149597,0.24632440658235957,0.4165133526672277,Random candidate from RC-SPE pooling family.,random_pool,0.6413659514817504
random_0416,risk_candidate,216,0.7870370370370371,0.5687670354337021,0.9327117232559804,0.9838864838864839,0.974025974025974,0.02857142857142857,0.7037037037037037,6,1.0,0.0,0.3050847457627119,0.15131392559358076,0.2667631208221204,0.4911683239756961,Random candidate from RC-SPE pooling family.,random_pool,1.1150077878978026
